,PLAYER_ID,SCHOOL_NAME,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,full_name,POSITION,HEIGHT_WO_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,HAND_LENGTH,HAND_WIDTH,PTS,REB,AST,STL,BLK,FGA,FGM,FTA,FTM,TOV,GP
303,201988,St. Mary's (CA),27.5,33.0,10.87,,3.1,8.0,Patty Mills,PG,71.25,175.4,74.0,95.0,,,8242,1548,2070,614,84,6969,2937,898,772,894,982
304,1629003,Southern Methodist,30.0,33.0,11.07,3.19,3.25,2.0,Shake Milton,SG-PG,76.5,207.2,84.75,99.5,8.75,9.5,3430,962,1018,208,83,2835,1270,653,536,436,464
305,1642274,nan,31.0,38.5,11.45,3.12,3.12,,Yves Missi,C,82.75,229.40,86.0,109.5,9.5,10.0,665,601,99,37,98,492,269,204,127,82,73
306,1642349,nan,28.0,33.5,11.12,2.95,3.11,,Ajay Mitchell,PG,75.25,197.00,78.25,101.0,8.5,8.5,234,68,64,25,4,184,91,35,29,29,36
307,1630558,Baylor,,,,,,,Davion Mitchell,PG,72.0,202.40,76.25,96.5,8.25,8.75,2866,700,1358,260,74,2517,1125,326,227,475,375
308,1628378,Louisville,36.5,40.5,11.53,3.07,3.01,10.0,Donovan Mitchell,SG,73.25,211.4,82.0,97.0,8.5,9.5,13320,2324,2530,740,173,10512,4720,2692,2262,1447,539
309,1630596,Southern California,,,,,,,Evan Mobley,PF,,,,,,,4412,2408,784,222,419,3235,1772,1032,716,514,269
310,1642367,nan,31.5,37.5,11.14,3.07,3.02,,Jonathan Mogbo,PF,78.25,217.20,86.0,108.5,8.75,8.75,389,311,146,55,34,356,156,82,60,70,63
311,1630541,Arkansas,,,,,,,Moses Moody,SG,76.5,210.60,84.75,105.0,9.0,10.0,1787,570,227,126,72,1398,628,315,244,145,255
312,1631111,Duke,32.5,38.5,10.94,3.21,3.3,,Wendell Moore Jr.,SG,76.25,217.20,84.5,101.0,8.75,10.25,360,220,108,53,16,313,145,49,40,66,126
313,1629630,Murray State,,,,,,,Ja Morant,PG,,,,,,,6942,1448,2267,315,86,5344,2507,1975,1513,1037,307
314,202693,Kansas,27.0,31.5,,,3.4,11.0,Markieff Morris,PF,79.75,240.8,82.75,106.5,8.5,8.25,10136,4776,1553,730,461,8860,3889,1880,1459,1409,1021
315,1628420,Iowa State,28.0,33.5,11.0,3.2,3.19,8.0,Monté Morris,PG,73.25,175.2,76.0,96.5,8.25,8.75,4144,1046,1579,322,82,3450,1624,486,399,313,453
316,1630530,Virginia,34.0,38.0,11.65,3.32,3.14,,Trey Murphy III,SF,79.5,206.00,84.0,105.5,8.5,9.0,3448,976,462,219,117,2537,1152,622,544,214,251
317,1631099,Iowa,,,,,,,Keegan Murray,PF,,,,,,,3090,1298,336,201,170,2577,1161,277,225,184,233
318,1631200,Iowa,29.5,35.0,11.11,,3.3,,Kris Murray,PF,79.75,212.80,83.75,106.0,8.5,9.0,663,406,148,88,38,645,262,113,63,98,131
319,1629004,Kansas,27.0,33.0,12.4,3.25,3.53,8.0,Svi Mykhailiuk,SG-SF,78.5,219.6,77.0,100.0,8.0,9.25,3083,841,662,257,50,2716,1094,369,275,423,471
320,1629004,Kansas,27.0,33.0,12.4,3.25,3.53,8.0,Svi Mykhailiuk,SG-SF,78.5,211.6,76.75,100.0,8.25,9.5,3083,841,662,257,50,2716,1094,369,275,423,471
321,1629004,Kansas,30.5,37.0,11.25,3.18,3.15,4.0,Svi Mykhailiuk,SG-SF,78.5,219.6,77.0,100.0,8.0,9.25,3083,841,662,257,50,2716,1094,369,275,423,471
322,1629004,Kansas,30.5,37.0,11.25,3.18,3.15,4.0,Svi Mykhailiuk,SG-SF,78.5,211.6,76.75,100.0,8.25,9.5,3083,841,662,257,50,2716,1094,369,275,423,471
323,1629614,nan,26.5,35.0,10.46,3.02,3.26,,Andrew Nembhard,PG,75.0,195.60,77.75,99.0,8.0,9.5,1988,556,947,212,30,1705,791,254,202,339,208
324,1641803,nan,25.0,32.5,10.96,2.84,3.24,,Tristen Newton,PG,75.25,191.80,78.75,100.0,8.5,9.0,6,8,4,2,0,16,2,2,2,4,16
325,1627777,Iowa State,25.0,31.0,11.64,3.17,3.49,,Georges Niang,PF,78.75,230.8,82.0,103.0,9.25,9.25,4830,1626,645,204,92,3892,1741,355,299,461,623
326,1630227,nan,29.5,36.5,11.72,3.18,3.0,,Daishen Nix,PG,75.0,225.60,78.75,100.0,8.5,9.0,331,138,181,51,7,329,117,74,44,121,99
327,1630192,nan,33.0,38.0,10.94,2.72,3.2,,Zeke Nnaji,PF-C,81.25,246.8,86.0,105.5,9.0,10.5,1053,566,100,81,116,776,395,248,162,102,251
328,1629669,Washington,32.0,38.5,10.76,3.13,3.23,2.0,Jaylen Nowell,SG,75.25,202.4,79.25,98.0,8.25,8.5,1896,469,399,103,36,1655,731,292,231,154,218
329,1629643,Auburn,,,,,,,Chuma Okeke,,,,,,,,1295,798,306,183,90,1213,474,139,109,134,207
330,1629006,Georgia Tech,33.0,42.0,11.08,3.03,3.04,12.0,Josh Okogie,SG,75.0,210.8,84.0,102.0,9.0,9.75,2924,1343,513,436,193,2308,946,976,729,377,456
331,203482,Gonzaga,24.5,29.5,11.42,2.99,3.59,5.0,Kelly Olynyk,PF-C,82.75,234,81.75,108.0,8.5,10.0,10230,5230,2653,818,461,7459,3659,2215,1773,1640,992
332,1626162,Kansas,34.5,37.0,11.09,3.12,3.32,7.0,Kelly Oubre Jr.,SF-SG,77.75,202.8,86.25,102.5,9.0,8.75,9743,3357,831,770,385,8047,3533,2106,1587,831,724
333,101108,Wake Forest,32.0,38.0,11.09,,3.22,10.0,Chris Paul,PG,71.75,178,76.25,93.0,,,23011,5978,12499,2717,222,17352,8147,5579,4857,3093,1354
334,1626166,Murray State,29.75,35.5,10.9,2.93,3.28,0.0,Cameron Payne,PG,72.75,182.8,79.25,97.5,8.5,8.25,4691,1188,1893,386,122,4236,1768,542,452,667,626
335,203901,Louisiana-Lafayette,31.5,35.5,11.06,2.92,3.23,,Elfrid Payton,PG,74.5,185.4,80.0,98.5,8.75,9.0,6003,2439,3592,719,195,5577,2495,1264,791,1370,611
336,1627780,Oregon State,31.5,38.5,11.57,3.17,3.23,,Gary Payton II,PG,74.0,183.8,80.0,99.5,8.75,9.5,1651,876,363,290,86,1270,699,168,104,184,315
337,1641763,Tennessee,36.0,43.0,11.09,,3.32,,Julian Phillips,SF,78.75,196.60,83.5,102.0,8.5,9.0,455,205,52,45,27,364,160,95,73,37,119
338,1629618,Siena,28.5,33.0,11.91,3.41,3.35,,Jalen Pickett,PG,74.0,197.80,79.25,98.5,8.5,7.5,242,85,128,23,5,215,92,12,9,33,76
339,1630590,Vanderbilt,30.5,37.5,11.07,3.1,3.21,,Scotty Pippen Jr.,PG,72.0,180.00,77.75,95.5,7.75,9.0,1064,330,447,141,41,809,389,235,168,196,106
340,203486,Duke,30.5,36.0,10.89,2.76,3.29,14.0,Mason Plumlee,C-PF,83.25,238.2,83.0,108.0,9.75,9.5,8617,7072,2574,711,842,5676,3383,3172,1849,1449,1020
341,1641764,Santa Clara,31.5,39.0,11.16,3.2,3.21,,Brandin Podziemski,SG,75.75,203.80,77.5,96.5,8.25,10.0,1429,752,493,130,27,1226,551,174,122,163,138
342,1627751,Utah,,,,,,,Jakob Poeltl,C,84.25,239,86.75,111.5,9.25,10.25,6208,4806,1280,447,843,4341,2737,1303,731,846,667
343,1629673,Michigan,28.0,35.5,10.59,3.14,3.27,,Jordan Poole,SG,75.5,190.8,78.75,99.5,8.25,8.5,6942,1110,1552,356,115,5555,2343,1412,1241,956,412
344,1629645,Southern California,27.0,34.0,10.82,3.03,3.14,2.0,Kevin Porter Jr.,SG,76.0,212.6,81.0,103.0,8.75,8.75,4550,1398,1499,378,87,3784,1654,990,733,836,346
345,1629008,Missouri,,,,,,,Michael Porter Jr.,SF-PF,81.5,211,84.25,108.5,8.75,9.25,5597,2209,485,206,201,4247,2123,639,508,402,345
346,1626171,Arkansas,25.0,31.5,11.78,3.28,3.56,5.0,Bobby Portis,PF,81.5,246.2,86.0,108.5,9.5,9.25,8528,5088,922,430,267,7252,3445,1076,826,790,704
347,1642366,nan,24.0,27.0,11.48,3.03,3.4,,Quinten Post,C,84.0,244.40,86.5,112.0,9.25,10.0,340,148,56,16,18,274,123,27,21,33,42
348,203939,Stanford,28.5,35.0,11.28,2.88,3.2,,Dwight Powell,PF,81.5,234.4,84.5,105.0,9.0,9.25,4844,3045,741,425,315,2983,1793,1535,1131,477,734
349,1626181,California-Los Angeles,32.5,40.5,10.69,3.2,3.2,5.0,Norman Powell,SG,75.0,215.4,82.75,102.5,9.25,9.0,10293,2008,1166,631,201,7576,3567,2201,1823,961,731
350,1627752,Baylor,34.0,36.0,10.96,2.8,3.24,,Taurean Prince,SF,78.5,220.2,83.5,102.0,9.0,8.5,6134,2233,1081,503,247,5102,2173,906,738,850,623
351,1641765,Marquette,35.0,40.5,10.59,3.0,3.21,,Olivier-Maxence Prosper,PF,78.75,212.40,85.0,104.0,8.25,10.0,322,205,62,33,10,278,110,117,77,22,92
352,1629674,Utah State,24.0,32.5,12.04,3.45,3.73,1.0,Neemias Queta,C,82.75,225.8,88.25,111.5,9.5,11.0,521,400,72,32,73,354,222,108,77,60,110
353,1629674,Utah State,24.0,32.5,12.04,3.45,3.73,1.0,Neemias Queta,C,83.25,248.40,88.0,112.5,9.25,10.5,521,400,72,32,73,354,222,108,77,60,110
354,1629674,Utah State,27.0,33.0,11.85,3.5,3.29,,Neemias Queta,C,82.75,225.8,88.25,111.5,9.5,11.0,521,400,72,32,73,354,222,108,77,60,110
355,1629674,Utah State,27.0,33.0,11.85,3.5,3.29,,Neemias Queta,C,83.25,248.40,88.0,112.5,9.25,10.5,521,400,72,32,73,354,222,108,77,60,110
356,1630193,Kentucky,29.5,35.5,11.21,2.46,3.17,,Immanuel Quickley,SG,74.0,185.8,80.25,99.0,8.0,8.75,5698,1356,1534,287,53,4466,1892,1241,1064,517,392
357,203944,Kentucky,29.0,35.5,11.45,3.14,3.27,,Julius Randle,PF,79.75,249.7,84.0,105.5,8.75,8.25,13517,6492,2710,486,284,10384,4896,3816,2875,1994,710
358,1630559,Wichita State,25.0,35.0,10.94,3.19,3.07,,Austin Reaves,SG,76.5,197.20,78.25,101.0,8.0,8.25,4052,1067,1196,209,86,2785,1339,1021,881,490,280
359,1629629,Duke,,,,,,,Cam Reddish,SF,78.5,207.8,84.5,105.5,9.0,9.0,3035,871,402,347,119,2585,1046,662,555,381,343
360,1630194,DePaul,26.5,37.5,12.29,2.67,3.45,,Paul Reed,PF,80.5,219.2,86.0,109.5,9.0,8.75,1275,1026,208,195,187,1005,551,200,141,160,260
361,1641810,nan,29.0,36.0,11.44,3.16,3.14,,Antonio Reeves,SG,76.5,186.60,80.25,100.5,9.0,10.0,305,63,39,21,4,248,113,35,28,30,44
362,1629675,Louisiana State,26.0,32.5,12.03,3.76,3.42,3.0,Naz Reid,PF,80.25,255.8,87.25,109.0,9.5,9.25,4699,1983,542,256,367,3651,1779,786,572,484,406
363,1631197,Seton Hall,,,,,,,Jared Rhoden,SG-SF,,,,,,,364,154,50,27,18,284,134,64,55,28,59
364,1630208,Kentucky,30.0,34.0,11.42,2.92,3.25,,Nick Richards,C,82.5,241.6,86.25,110.0,9.0,9.0,2407,1984,205,74,276,1482,931,736,544,321,314
365,1642258,nan,25.0,31.0,11.51,2.97,3.38,,Zaccharie Risacher,SF,80.5,194.6,81.5,107.0,8.5,8.75,942,268,92,52,37,779,357,149,106,92,75
366,1631115,Fresno State,23.0,27.5,11.4,3.23,3.55,,Orlando Robinson,C,81.75,244.40,88.0,111.0,8.75,10.0,821,650,213,53,52,683,315,196,149,132,155
367,1630526,Villanova,27.0,32.0,11.64,3.15,3.29,,Jeremiah Robinson-Earl,PF,79.75,242.40,81.75,105.5,9.0,9.75,1191,845,201,102,37,1014,447,167,133,125,197
368,1631223,Colorado State,27.0,35.5,10.75,3.1,3.22,,David Roddy,PF,76.5,260.80,83.5,105.0,8.75,10.0,1622,783,289,111,59,1488,624,253,175,215,266
369,1631157,Winter Park,30.5,36.5,11.26,3.28,3.07,,Ryan Rollins,SG,74.0,179.20,81.75,100.5,8.0,8.5,460,146,138,63,24,345,167,85,68,85,94
370,1626179,Louisville,33.0,38.0,10.84,2.84,3.15,7.0,Terry Rozier,PG-SG,72.5,190.2,80.25,98.5,8.25,8.5,10457,2857,2679,677,185,9044,3805,1610,1342,1003,726
371,1641712,nan,27.5,32.5,11.18,,3.43,,Rayan Rupert,SF,78.0,193.20,86.0,106.0,8.5,9.5,310,162,87,28,7,303,112,55,42,61,91
372,1626156,Ohio State,,,,,,,D'Angelo Russell,PG-SG,75.25,193.4,81.75,102.0,8.75,9.75,13902,2670,4605,840,272,11583,4962,2415,1937,2087,803
373,1642275,nan,27.5,32.0,11.45,3.05,3.37,,Tidjane Salaün,PF,80.75,217.4,85.5,110.0,8.5,9.75,353,280,74,29,14,345,114,94,67,58,60
374,1641766,Connecticut,28.5,31.0,11.5,,3.31,,Adama Sanogo,C,79.25,257.80,86.75,108.5,9.75,10.0,44,42,1,1,0,34,18,12,8,6,13
375,1642259,nan,30.5,37.0,11.43,3.23,3.27,,Alex Sarr,C,83.75,224.20,88.25,110.0,9.0,10.0,869,435,161,44,101,828,326,165,112,114,67
376,1631204,Houston,,,,,,,Marcus Sasser,PG,,,,,,,961,194,369,81,16,808,356,117,101,144,128
377,1631204,Houston,,,,,,,Marcus Sasser,PG,73.25,195.60,79.0,99.5,8.75,9.5,961,194,369,81,16,808,356,117,101,144,128
378,1631204,Houston,27.0,35.0,10.68,,3.43,,Marcus Sasser,PG,,,,,,,961,194,369,81,16,808,356,117,101,144,128
379,1631204,Houston,27.0,35.0,10.68,,3.43,,Marcus Sasser,PG,73.25,195.60,79.0,99.5,8.75,9.5,961,194,369,81,16,808,356,117,101,144,128
380,1631248,nan,27.5,32.0,10.89,2.94,3.09,,Baylor Scheierman,SF,78.25,201.60,80.25,102.5,9.25,9.75,113,65,33,17,2,110,39,12,9,12,31
381,203471,nan,30.0,34.0,11.09,2.86,3.21,1.0,Dennis Schröder,PG,73.0,164.8,79.75,98.0,8.75,10.5,14707,3088,5285,876,158,12429,5347,3108,2602,2324,1062
382,1641729,Ohio State,,,,,,,Brice Sensabaugh,SF,,,,,,,1013,312,165,59,14,817,360,114,102,154,103
383,1629012,Alabama,,,,,,,Collin Sexton,PG,72.5,183,79.25,98.5,8.25,8.5,7658,1144,1505,317,53,5921,2784,1764,1479,951,407
384,1629013,Wichita State,31.0,39.5,11.26,3.21,3.11,8.0,Landry Shamet,PG,76.0,188.6,78.75,100.0,8.0,9.0,4035,796,714,227,66,3250,1352,536,444,309,477
385,1630545,Texas Tech,32.5,39.5,11.51,3.12,3.21,,Terrence Shannon Jr.,SF,77.5,206.60,80.25,100.0,8.0,8.0,138,47,32,7,5,114,55,21,17,15,32
386,1630545,Texas Tech,32.5,39.5,11.51,3.12,3.21,,Terrence Shannon Jr.,SF,77.5,220.00,80.0,102.0,8.25,8.0,138,47,32,7,5,114,55,21,17,15,32
387,1630545,Texas Tech,32.5,39.5,11.51,3.12,3.21,,Terrence Shannon Jr.,SF,77.75,219.40,80.75,100.0,8.75,8.5,138,47,32,7,5,114,55,21,17,15,32
388,1630545,Texas Tech,32.0,37.5,10.36,,3.06,,Terrence Shannon Jr.,SF,77.5,206.60,80.25,100.0,8.0,8.0,138,47,32,7,5,114,55,21,17,15,32
389,1630545,Texas Tech,32.0,37.5,10.36,,3.06,,Terrence Shannon Jr.,SF,77.5,220.00,80.0,102.0,8.25,8.0,138,47,32,7,5,114,55,21,17,15,32
390,1630545,Texas Tech,32.0,37.5,10.36,,3.06,,Terrence Shannon Jr.,SF,77.75,219.40,80.75,100.0,8.75,8.5,138,47,32,7,5,114,55,21,17,15,32
391,1630545,Texas Tech,,,,,,,Terrence Shannon Jr.,SF,77.5,206.60,80.25,100.0,8.0,8.0,138,47,32,7,5,114,55,21,17,15,32
392,1630545,Texas Tech,,,,,,,Terrence Shannon Jr.,SF,77.5,220.00,80.0,102.0,8.25,8.0,138,47,32,7,5,114,55,21,17,15,32
393,1630545,Texas Tech,,,,,,,Terrence Shannon Jr.,SF,77.75,219.40,80.75,100.0,8.75,8.5,138,47,32,7,5,114,55,21,17,15,32
394,1630549,North Carolina,,,,,,,Day'Ron Sharpe,C,,,,,,,1237,1079,230,90,133,931,512,293,190,205,191
395,1631101,nan,,,,,,,Shaedon Sharpe,SG,76.25,198.00,83.5,103.5,9.0,9.25,2634,720,386,128,52,2186,981,466,363,305,184
396,1642347,nan,30.0,37.5,10.87,2.87,2.94,,Jamal Shead,PG,72.25,200.80,75.0,96.0,8.25,8.75,533,115,316,58,10,504,204,69,53,117,75
397,1641767,Belmont,29.5,35.5,10.88,2.98,3.17,,Ben Sheppard,SG,77.25,194.60,79.75,100.0,8.5,9.5,584,266,138,71,16,516,210,53,47,37,120
398,1642263,nan,32.5,42.0,10.96,3.03,3.08,,Reed Sheppard,PG,73.75,181.60,75.25,93.5,7.75,9.0,229,78,75,35,17,239,84,16,13,37,52
399,1627783,New Mexico State,30.5,36.5,11.25,3.09,3.41,,Pascal Siakam,PF,80.25,226.6,87.25,107.5,9.25,10.0,13062,4748,2603,632,399,9957,5013,2978,2259,1273,709
400,1629014,nan,32.0,41.5,11.27,3.16,3.1,1.0,Anfernee Simons,SG-PG,74.25,183.2,81.25,99.5,8.75,9.0,5837,973,1265,200,48,4804,2069,832,732,627,389
401,1642354,nan,32.5,40.5,10.49,2.98,3.24,,KJ Simpson,PG,72.25,187.00,76.5,93.5,8.25,9.25,282,109,112,34,6,301,104,50,41,56,36
402,1630579,Texas,37.0,44.5,11.59,3.38,3.05,,Jericho Sims,C,81.0,250.20,87.25,106.0,9.0,9.75,556,952,137,54,107,358,250,95,56,129,244
403,203935,Oklahoma State,33.0,36.0,10.82,2.96,3.26,,Marcus Smart,PG,74.0,227.2,81.25,99.0,9.0,8.75,7040,2254,3004,1033,237,6100,2369,1614,1251,1252,669
404,1630188,Maryland,,,,,,,Jalen Smith,PF-C,81.25,224.6,86.25,110.0,9.25,9.25,2760,1739,246,86,228,2061,1040,541,409,244,322
405,1641890,nan,32.0,38.0,10.74,2.99,3.28,,Tyler Smith,PF,81.0,223.80,85.0,105.0,8.5,9.0,67,25,4,3,4,50,24,8,6,8,23
406,1631095,Auburn,,,,,,,Jabari Smith Jr.,PF,,,,,,,2752,1584,282,120,176,2291,990,517,416,254,212
407,1641733,Arkansas,,,,,,,Nick Smith Jr.,SG,,,,,,,893,200,204,27,13,857,335,61,56,121,111
408,1631110,Baylor,,,,,,,Jeremy Sochan,PF,,,,,,,2092,1123,519,150,90,1797,841,385,279,321,184
409,1642285,nan,23.0,30.5,11.07,3.0,3.35,,Cam Spencer,SG,75.0,201.80,77.0,98.5,8.5,9.75,106,30,34,9,1,82,34,19,19,6,25
410,1630531,Tennessee,34.5,41.5,11.46,3.1,3.13,,Jaden Springer,SG,75.0,202.00,79.75,99.0,8.5,9.75,588,288,162,127,43,512,206,168,130,104,202
411,1630205,nan,35.0,41.0,10.35,2.54,3.2,,Lamar Stevens,SF-PF,77.75,228,81.0,101.0,8.5,9.75,1494,759,166,126,97,1286,592,302,222,149,258
412,1630191,Washington,,,,,,,Isaiah Stewart,C,79.25,243,88.75,108.5,9.0,10.5,2631,2177,407,126,337,2037,1033,516,378,354,307
413,1631124,Gonzaga,28.5,35.0,10.3,3.37,3.26,,Julian Strawther,SF,77.75,207.60,81.5,104.5,8.25,8.5,815,203,130,56,23,708,292,121,96,80,115
414,1631124,Gonzaga,28.5,35.0,10.3,3.37,3.26,,Julian Strawther,SF,78.0,208.80,81.25,105.0,8.25,8.25,815,203,130,56,23,708,292,121,96,80,115
415,1631124,Gonzaga,27.5,34.5,10.94,3.46,3.31,,Julian Strawther,SF,77.75,207.60,81.5,104.5,8.25,8.5,815,203,130,56,23,708,292,121,96,80,115
416,1631124,Gonzaga,27.5,34.5,10.94,3.46,3.31,,Julian Strawther,SF,78.0,208.80,81.25,105.0,8.25,8.25,815,203,130,56,23,708,292,121,96,80,115
417,1631207,Arizona,,,,,,,Dalen Terry,SG,78.0,195.20,84.75,106.0,8.5,9.0,591,274,200,82,38,497,221,133,88,93,170
418,1630560,Louisiana State,,,,,,,Cam Thomas,SG,,,,,,,3255,553,442,113,33,2603,1144,764,657,304,215
419,1641708,nan,,,,,,,Amen Thompson,SG,77.75,214.20,84.0,103.5,8.5,8.5,1562,973,428,175,127,1143,627,402,275,228,131
420,1641709,nan,,,,,,,Ausar Thompson,SG,77.75,218.20,84.0,104.0,8.75,9.25,1150,705,254,166,99,940,478,261,162,164,122
421,202691,Washington State,26.5,31.5,10.99,,3.24,5.0,Klay Thompson,SG,77.75,205.6,81.0,103.5,8.75,9.25,16536,3041,1988,726,443,13657,6155,1778,1529,1424,865
422,202684,Texas,30.0,35.0,10.92,,3.26,9.0,Tristan Thompson,PF,79.5,227.4,85.25,108.5,8.75,9.25,7166,6716,834,401,547,5575,2899,2305,1357,913,876
423,1630550,Auburn,31.5,35.0,12.19,3.08,3.06,,JT Thor,PF,80.5,203.00,87.25,110.0,9.25,9.5,670,437,96,57,79,594,249,131,86,87,205
424,1630214,nan,26.0,32.5,11.8,3.01,3.49,,Xavier Tillman,PF-C,79.5,266.5,86.0,106.0,10.25,11.0,1673,1189,394,264,170,1432,708,317,176,205,314
425,1631166,Gonzaga,25.5,31.5,11.71,3.31,3.38,,Drew Timme,C,80.25,231.60,86.0,107.5,9.0,10.0,109,65,20,4,1,102,45,16,10,15,9
426,1631166,Gonzaga,25.5,31.5,11.71,3.31,3.38,,Drew Timme,C,80.75,243.20,85.75,108.5,9.0,10.0,109,65,20,4,1,102,45,16,10,15,9
427,1631166,Gonzaga,26.0,30.5,10.93,,3.34,,Drew Timme,C,80.25,231.60,86.0,107.5,9.0,10.0,109,65,20,4,1,102,45,16,10,15,9
428,1631166,Gonzaga,26.0,30.5,10.93,,3.34,,Drew Timme,C,80.75,243.20,85.75,108.5,9.0,10.0,109,65,20,4,1,102,45,16,10,15,9
429,1641772,Kansas State,,,,,,,Nae'Qwan Tomlin,PF,,,,,,,36,21,2,0,1,32,13,11,8,2,5
430,1641772,Kansas State,,,,,,,Nae'Qwan Tomlin,PF,80.25,205.00,86.5,109.0,9.0,10.0,36,21,2,0,1,32,13,11,8,2,5
431,1641772,Kansas State,27.5,32.5,11.63,3.54,3.43,,Nae'Qwan Tomlin,PF,,,,,,,36,21,2,0,1,32,13,11,8,2,5
432,1641772,Kansas State,27.5,32.5,11.63,3.54,3.43,,Nae'Qwan Tomlin,PF,80.25,205.00,86.5,109.0,9.0,10.0,36,21,2,0,1,32,13,11,8,2,5
433,1642260,nan,,,,,,,Nikola Topić,PG,77.75,203,77.5,102.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0
434,1629018,nan,33.5,39.5,11.37,2.99,3.12,12.0,Gary Trent Jr.,SG,76.25,204.2,80.75,98.0,8.5,9.5,6586,1135,679,536,85,5586,2351,861,704,328,473
435,1631131,West Virginia,29.5,32.5,12.26,,3.32,,Oscar Tshiebwe,C,79.25,253.60,87.5,108.0,9.75,10.25,133,138,11,15,2,90,52,39,29,10,22
436,1626167,Texas,,,,,,,Myles Turner,C-PF,81.75,238.6,88.0,112.0,9.25,9.25,9031,4349,813,440,1412,6683,3336,2078,1603,909,642
437,1642281,nan,29.5,36.5,11.13,3.06,3.12,,Jaylon Tyson,SF,77.5,218.20,80.0,102.5,8.25,9.5,167,96,44,13,3,149,64,24,19,26,47
438,1641774,nan,26.0,30.5,11.71,3.16,3.43,,Tristan Vukcevic,C,83.25,223.40,86.5,111.0,9.0,10.25,415,166,52,16,30,309,149,89,69,52,45
439,202696,Southern California,23.5,25.0,12.02,,3.27,8.0,Nikola Vučević,PF-C,82.25,259.8,88.5,112.5,9.25,10.25,18358,10987,3081,886,892,15729,7796,2182,1692,1796,1042
440,1629021,Michigan,25.5,32.5,12.0,2.98,3.35,,Moritz Wagner,PF,82.0,231.2,84.0,108.0,8.75,10.75,3638,1582,489,211,127,2488,1291,947,765,461,408
441,1629021,Michigan,25.5,32.5,12.0,2.98,3.35,,Moritz Wagner,C-PF,82.5,241.4,84.0,108.0,9.0,10.75,3638,1582,489,211,127,2488,1291,947,765,461,408
442,1629021,Michigan,27.0,34.0,11.48,3.07,3.18,8.0,Moritz Wagner,PF,82.0,231.2,84.0,108.0,8.75,10.75,3638,1582,489,211,127,2488,1291,947,765,461,408
443,1629021,Michigan,27.0,34.0,11.48,3.07,3.18,8.0,Moritz Wagner,C-PF,82.5,241.4,84.0,108.0,9.0,10.75,3638,1582,489,211,127,2488,1291,947,765,461,408
444,1631133,Colorado,29.5,32.5,11.53,3.12,3.24,,Jabari Walker,PF,78.75,213.80,82.75,105.0,8.75,9.75,1167,850,142,85,41,936,435,287,212,129,188
445,1641716,Houston,34.5,38.0,10.89,,3.2,,Jarace Walker,PF,78.5,248.60,86.5,104.5,9.0,10.0,581,292,150,69,36,470,215,78,54,95,108
446,1629022,Miami (FL),31.5,40.0,10.87,2.91,3.06,12.0,Lonnie Walker IV,SG,75.75,196.2,82.25,99.5,9.0,9.5,3418,791,518,184,93,3007,1268,484,385,306,342
447,1641717,Kentucky,28.0,36.0,10.82,,3.34,,Cason Wallace,PG,74.5,195.20,80.5,101.0,8.5,9.25,1129,416,293,196,72,931,449,74,59,104,150
448,1641775,Arkansas,33.0,36.0,10.83,,3.3,,Jordan Walsh,SF,77.75,204.00,85.75,107.0,8.75,8.5,97,89,24,17,12,98,36,14,8,20,61
449,1642266,nan,30.5,38.5,11.0,2.92,3.04,,Ja'Kobe Walter,SG,76.25,197.60,82.0,102.5,8.75,9.75,449,160,81,43,10,393,159,83,66,50,52
450,1642276,nan,32.5,36.0,10.97,2.91,3.29,,Kel'el Ware,C,83.75,230.00,88.5,112.5,9.5,10.25,595,473,60,39,71,464,257,67,46,57,64
451,1629023,Kentucky,27.0,34.0,11.39,3.43,3.2,3.0,P.J. Washington,PF,78.5,223,86.5,107.0,9.0,10.25,6060,2693,1019,450,441,5072,2263,1024,722,723,463
452,1629023,Kentucky,27.0,34.0,11.39,3.43,3.2,3.0,P.J. Washington,PF,78.5,230.4,86.5,106.5,9.0,10.25,6060,2693,1019,450,441,5072,2263,1024,722,723,463
453,1629023,Kentucky,,,,,,,P.J. Washington,PF,78.5,223,86.5,107.0,9.0,10.25,6060,2693,1019,450,441,5072,2263,1024,722,723,463
454,1629023,Kentucky,,,,,,,P.J. Washington,PF,78.5,230.4,86.5,106.5,9.0,10.25,6060,2693,1019,450,441,5072,2263,1024,722,723,463
455,1631102,Kentucky,,,,,,,TyTy Washington Jr.,SG,74.25,196.40,80.0,99.5,8.5,9.25,194,63,68,21,2,225,78,24,13,19,58
456,1630570,Louisiana State,28.0,35.0,11.69,3.23,3.27,,Trendon Watford,PF,79.5,237.40,86.25,105.0,9.5,9.5,1705,791,407,107,71,1251,651,413,313,261,217
457,1631212,California-Los Angeles,28.0,33.5,11.03,3.24,3.28,,Peyton Watson,SF,78.75,203.40,84.5,107.5,8.5,9.5,1158,528,191,92,192,934,441,263,177,122,171
458,1642377,nan,27.5,36.0,11.28,3.03,3.08,,Jaylen Wells,SF,78.5,206.20,79.25,103.5,8.25,9.25,823,268,135,44,8,676,287,135,111,69,79
